Name,Illumination,Contrast,Clarity,Artifacts,Field,Left,Right,left_or_right,fundus_image_type,Quality
img14958,1,1,1,1,1,0,1,right,standard,1
img14959,1,1,1,1,1,0,1,right,standard,1
img14960,1,1,1,1,1,1,0,left,standard,1
img14961,1,1,1,1,1,0,1,right,standard,1
img14962,1,1,1,1,1,1,0,left,standard,1
img14963,1,1,1,1,1,0,1,right,standard,1
img14964,1,1,1,1,1,0,1,right,standard,1
img14965,1,1,1,1,1,0,1,right,standard,1
img14966,1,1,1,1,1,1,0,left,standard,1
img14967,1,1,1,1,1,0,1,right,standard,1
img14968,1,1,1,1,1,1,0,left,standard,1
img14969,1,1,1,1,1,0,1,right,standard,1
img14970,1,1,1,1,1,1,0,left,standard,1
img14971,1,1,1,1,1,0,1,right,standard,1
img14972,1,1,1,1,1,1,0,left,standard,1
img14973,1,1,1,1,1,1,0,left,standard,1
img14974,1,1,1,1,1,0,1,right,standard,1
img14975,1,1,1,1,1,1,0,left,standard,1
img14976,1,1,1,1,1,0,1,right,standard,1
img14977,1,1,1,1,1,0,1,right,standard,1
img14978,1,1,1,1,1,0,1,right,standard,1
img14979,1,1,1,1,1,1,0,left,standard,1
img14980,1,1,1,1,1,0,1,right,standard,1
img14981,1,1,1,1,1,1,0,left,standard,1
img14982,1,1,1,1,1,0,1,right,standard,1
img14983,1,1,1,1,1,1,0,left,standard,1
img14984,1,1,1,1,1,1,0,left,standard,1
img14985,1,1,1,1,1,0,1,right,standard,1
img14986,1,1,1,1,1,0,1,right,standard,1
img14987,1,1,1,1,2,1,0,left,standard,0
img14988,1,1,1,1,1,0,1,right,standard,1
img14989,1,1,1,1,1,0,1,right,standard,1
img14990,1,1,1,1,1,1,0,left,standard,1
img14991,1,1,1,1,1,1,0,left,standard,1
img14992,1,1,1,1,1,0,1,right,standard,1
img14993,1,1,1,1,1,1,0,left,standard,1
img14994,1,1,1,1,1,0,1,right,standard,1
img14995,1,1,1,1,1,0,1,right,standard,1
img14996,1,1,1,1,1,1,0,left,standard,1
img14997,1,1,1,1,1,0,1,right,standard,1
img14998,1,1,1,1,1,1,0,left,standard,1
img14999,1,1,1,1,1,0,1,right,standard,1
img15000,1,1,1,1,1,1,0,left,standard,1
img15001,1,1,1,1,1,0,1,right,standard,1
img15002,1,1,1,1,1,1,0,left,standard,1
img15003,1,1,1,1,1,0,1,right,standard,1
img15004,1,1,1,1,1,1,0,left,standard,1
img15005,1,1,1,1,1,0,1,right,standard,1
img15006,1,1,1,1,1,1,0,left,standard,1
img15007,1,1,1,1,1,0,1,right,standard,1
img15008,1,1,1,1,1,1,0,left,standard,1
img15009,1,1,1,1,1,0,1,right,standard,1
img15010,1,1,1,1,1,1,0,left,standard,1
img15011,1,1,1,1,1,0,1,right,standard,1
img15012,1,1,1,1,1,1,0,left,standard,1
img15013,1,1,1,1,1,0,1,right,standard,1
img15014,1,1,1,1,1,1,0,left,standard,1
img15015,1,1,1,1,1,0,1,right,standard,1
img15016,1,1,1,1,1,1,0,left,standard,1
img15017,1,1,1,1,1,0,1,right,standard,1
img15018,1,1,1,1,1,1,0,left,standard,1
img15019,1,1,1,1,1,1,0,left,standard,1
img15020,1,1,1,1,1,0,1,right,standard,1
img15021,1,1,1,1,1,0,1,right,standard,1
img15022,1,1,1,1,1,1,0,left,standard,1
img15023,1,1,1,1,1,0,1,right,standard,1
img15024,1,1,1,1,1,1,0,left,standard,1
img15025,1,1,1,1,1,1,0,left,standard,1
img15026,1,1,1,1,1,0,1,right,standard,1
img15027,1,1,1,1,1,0,1,right,standard,1
img15028,1,1,1,1,1,1,0,left,standard,1
img15029,1,1,1,1,1,1,0,left,standard,1
img15030,1,1,1,1,1,0,1,right,standard,1
img15031,1,1,1,1,1,1,0,left,standard,1
img15032,1,1,1,1,1,0,1,right,standard,1
img15033,1,1,1,1,1,0,1,right,standard,1
img15034,1,1,1,1,1,1,0,left,standard,1
img15035,1,1,1,1,1,1,0,left,standard,1
img15036,1,1,1,1,1,0,1,right,standard,1
img15037,1,1,1,1,1,0,1,right,standard,1
img15038,1,1,1,1,1,1,0,left,standard,1
img15039,1,1,1,1,1,0,1,right,standard,1
img15040,1,1,1,1,1,1,0,left,standard,1
img15041,1,1,1,1,1,1,0,left,standard,1
img15042,1,1,1,1,1,0,1,right,standard,1
img15043,1,1,1,1,1,0,1,right,standard,1
img15044,1,1,1,1,1,1,0,left,standard,1
img15045,1,1,1,1,1,0,1,right,standard,1
img15046,1,1,1,1,1,1,0,left,standard,1
img15047,1,1,1,1,1,0,1,right,standard,1
img15048,1,1,1,1,1,1,0,left,standard,1
img15049,1,1,1,1,1,0,1,right,standard,1
img15050,1,1,1,1,1,1,0,left,standard,1
img15051,1,1,1,1,1,0,1,right,standard,1
img15052,1,1,1,1,1,1,0,left,standard,1
img15053,1,1,1,1,1,0,1,right,standard,1
img15054,1,1,1,1,1,1,0,left,standard,1
img15055,1,1,1,1,1,1,0,left,standard,1
img15056,1,1,1,1,1,0,1,right,standard,1
img15057,1,1,1,1,1,1,0,left,standard,1
img15058,1,1,1,1,1,0,1,right,standard,1
img15059,1,1,1,1,1,1,0,left,standard,1
img15060,1,1,1,1,1,1,0,left,standard,1
img15061,1,1,1,1,1,0,1,right,standard,1
img15062,1,1,1,1,1,0,1,right,standard,1
img15063,1,1,1,1,1,1,0,left,standard,1
img15064,1,1,1,1,1,0,1,right,standard,1
img15065,1,1,1,1,1,1,0,left,standard,1
img15066,1,1,1,1,1,0,1,right,standard,1
img15067,1,1,1,1,1,1,0,left,standard,1
img15068,1,1,1,1,1,0,1,right,standard,1
img15069,1,1,1,1,1,1,0,left,standard,1
img15070,1,1,1,1,1,1,0,left,standard,1
img15071,1,1,1,1,1,0,1,right,standard,1
img15072,1,1,1,1,1,0,1,right,standard,1
img15073,1,1,1,1,1,1,0,left,standard,1
img15074,1,1,1,1,1,0,1,right,standard,1
img15075,1,1,1,1,1,1,0,left,standard,1
img15076,1,1,1,1,1,0,1,right,standard,1
img15077,1,1,1,1,1,1,0,left,standard,1
img15078,1,1,1,1,1,0,1,right,standard,1
img15079,1,1,1,1,1,1,0,left,standard,1
img15080,1,1,1,1,1,1,0,left,standard,1
img15081,1,1,1,1,1,0,1,right,standard,1
img15082,1,1,1,1,1,0,1,right,standard,1
img15083,1,1,1,1,1,1,0,left,standard,1
img15084,1,1,1,1,1,1,0,left,standard,1
img15085,1,1,1,1,1,0,1,right,standard,1
img15086,1,1,1,1,1,1,0,left,standard,1
img15087,1,1,1,1,1,1,0,left,standard,1
img15088,1,1,1,1,1,0,1,right,standard,1
img15089,1,1,1,1,1,0,1,right,standard,1
img15090,1,1,1,1,1,1,0,left,standard,1
img15091,1,1,1,1,1,0,1,right,standard,1
img15092,1,1,1,1,1,1,0,left,standard,1
img15093,1,1,1,1,1,0,1,right,standard,1
img15094,1,1,1,1,1,1,0,left,standard,1
img15095,1,1,1,1,1,0,1,right,standard,1
img15096,1,1,1,1,1,1,0,left,standard,1
img15097,1,1,1,1,1,1,0,left,standard,1
img15098,1,1,1,1,1,0,1,right,standard,1
img15099,1,1,1,1,1,1,0,left,standard,1
img15100,1,1,1,1,1,1,0,left,standard,1
img15101,1,1,1,1,1,0,1,right,standard,1
img15102,1,1,1,1,1,1,0,left,standard,1
img15103,1,1,1,1,1,0,1,right,standard,1
img15104,1,1,1,1,1,0,1,right,standard,1
img15105,1,1,1,1,1,1,0,left,standard,1
img15106,1,1,1,1,1,0,1,right,standard,1
img15107,1,1,1,1,1,1,0,left,standard,1
img15108,1,1,1,1,1,0,1,right,standard,1
img15109,1,1,1,1,1,1,0,left,standard,1
img15110,1,1,1,1,1,0,1,right,standard,1
img15111,1,1,1,1,1,1,0,left,standard,1
img15112,1,1,1,1,1,0,1,right,standard,1
img15113,1,1,1,1,1,1,0,left,standard,1
img15114,1,1,1,1,1,0,1,right,standard,1
img15115,1,1,1,1,1,1,0,left,standard,1
img15116,1,1,1,1,1,0,1,right,standard,1
img15117,1,1,1,1,1,1,0,left,standard,1
img15118,1,1,1,1,1,0,1,right,standard,1
img15119,1,1,1,1,1,1,0,left,standard,1
img15120,1,1,1,1,1,1,0,left,standard,1
img15121,1,1,1,1,1,0,1,right,standard,1
img15122,1,1,1,1,1,0,1,right,standard,1
img15123,1,1,1,1,1,1,0,left,standard,1
img15124,1,1,1,1,1,0,1,right,standard,1
img15125,1,1,1,1,1,1,0,left,standard,1
img15126,1,1,1,1,1,0,1,right,standard,1
img15127,1,1,1,1,1,1,0,left,standard,1
img15128,1,1,1,1,1,0,1,right,standard,1
img15129,1,1,1,1,1,1,0,left,standard,1
img15130,1,1,1,1,1,1,0,left,standard,1
img15131,1,1,1,1,1,0,1,right,standard,1
img15132,1,1,1,1,1,0,1,right,standard,1
img15133,1,1,1,1,1,1,0,left,standard,1
img15134,1,1,1,1,1,0,1,right,standard,1
img15135,1,1,1,1,1,1,0,left,standard,1
img15136,1,1,1,1,1,0,1,right,standard,1
img15137,1,1,1,1,1,1,0,left,standard,1
img15138,1,1,1,1,1,0,1,right,standard,1
img15139,1,1,1,1,1,1,0,left,standard,1
img15140,1,1,1,1,1,0,1,right,standard,1
img15141,1,1,1,1,1,0,1,right,standard,1
img15142,1,1,1,1,1,0,1,right,standard,1
img15143,1,1,1,1,1,1,0,left,standard,1
img15144,1,1,1,1,1,0,1,right,standard,1
img15145,1,1,1,1,1,1,0,left,standard,1
img15146,1,1,2,1,1,0,1,right,standard,0
img15147,1,1,1,1,1,0,1,right,standard,1
img15148,1,1,1,1,1,0,1,right,standard,1
img15149,1,1,1,1,1,1,0,left,standard,1
img15150,1,1,1,1,1,0,1,right,standard,1
img15151,1,1,1,1,1,1,0,left,standard,1
img15152,1,1,1,1,1,0,1,right,standard,1
img15153,1,1,1,1,1,0,1,right,standard,1
img15154,1,1,1,1,1,1,0,left,standard,1
img15155,1,1,1,1,1,0,1,right,standard,1
img15156,1,1,1,1,1,1,0,left,standard,1
img15157,1,1,1,1,1,0,1,right,standard,1
img15158,1,1,1,1,1,1,0,left,standard,1
img15159,1,1,1,1,1,1,0,left,standard,1
img15160,1,1,1,1,1,0,1,right,standard,1
img15161,1,1,1,1,1,1,0,left,standard,1
img15162,1,1,1,1,1,0,1,right,standard,1
img15163,1,1,1,1,1,1,0,left,standard,1
img15164,1,1,1,1,1,0,1,right,standard,1
img15165,1,1,1,1,1,1,0,left,standard,1
img15166,1,1,1,1,1,1,0,left,standard,1
img15167,1,1,1,1,1,0,1,right,standard,1
img15168,1,1,1,1,1,0,1,right,standard,1
img15169,1,1,1,1,1,1,0,left,standard,1
img15170,1,1,1,1,1,0,1,right,standard,1
img15171,1,1,1,1,1,1,0,left,standard,1
img15172,1,1,1,1,1,0,1,right,standard,1
img15173,1,1,1,1,1,1,0,left,standard,1
img15174,1,1,1,1,1,0,1,right,standard,1
img15175,1,1,1,1,1,1,0,left,standard,1
img15176,1,1,1,1,1,0,1,right,standard,1
img15177,1,1,1,1,1,1,0,left,standard,1
img15178,1,1,1,1,1,0,1,right,standard,1
img15179,1,1,1,1,1,1,0,left,standard,1
img15180,1,1,1,1,1,0,1,right,standard,1
img15181,1,1,1,1,1,1,0,left,standard,1
img15182,1,1,1,1,1,0,1,right,standard,1
img15183,1,1,1,1,1,1,0,left,standard,1
img15184,1,1,1,1,1,0,1,right,standard,1
img15185,1,1,1,1,1,1,0,left,standard,1
img15186,1,1,1,1,1,0,1,right,standard,1
img15187,1,1,1,1,1,1,0,left,standard,1
img15188,1,1,1,1,1,0,1,right,standard,1
img15189,1,1,1,1,1,1,0,left,standard,1
img15190,1,1,1,1,1,0,1,right,standard,1
img15191,1,1,1,1,1,1,0,left,standard,1
img15192,1,1,1,1,1,0,1,right,standard,1
img15193,1,1,1,1,1,1,0,left,standard,1
img15194,1,1,1,1,1,1,0,left,standard,1
img15195,1,1,1,1,1,0,1,right,standard,1
img15196,1,1,1,1,1,0,1,right,standard,1
img15197,1,1,1,1,1,0,1,right,standard,1
img15198,1,1,1,1,1,1,0,left,standard,1
img15199,1,1,1,1,1,0,1,right,standard,1
img15200,1,1,1,1,1,1,0,left,standard,1
img15201,1,1,1,1,1,0,1,right,standard,1
img15202,1,1,1,1,1,1,0,left,standard,1
img15203,1,1,1,1,1,0,1,right,standard,1
img15204,1,1,1,1,1,1,0,left,standard,1
img15205,1,1,1,1,1,0,1,right,standard,1
img15206,1,1,1,1,1,1,0,left,standard,1
img15207,1,1,1,1,1,0,1,right,standard,1
img15208,1,1,1,1,1,1,0,left,standard,1
img15209,1,1,1,1,1,0,1,right,standard,1
img15210,1,1,2,1,1,1,0,left,standard,0
img15211,1,1,1,1,1,0,1,right,standard,1
img15212,1,1,1,1,1,0,1,right,standard,1
img15213,1,1,1,1,1,1,0,left,standard,1
img15214,1,1,1,1,1,0,1,right,standard,1
img15215,1,1,1,1,1,1,0,left,standard,1
img15216,1,1,1,1,1,1,0,left,standard,1
img15217,1,1,1,1,1,0,1,right,standard,1
img15218,1,1,1,1,1,0,1,right,standard,1
img15219,1,1,1,1,1,1,0,left,standard,1
img15220,1,1,1,1,1,0,1,right,standard,1
img15221,1,1,1,1,1,1,0,left,standard,1
img15222,1,1,1,1,1,0,1,right,standard,1
img15223,1,1,1,1,1,1,0,left,standard,1
img15224,1,1,1,1,1,0,1,right,standard,1
img15225,1,1,1,1,1,1,0,left,standard,1
img15226,1,1,1,1,1,0,1,right,standard,1
img15227,1,1,1,1,1,1,0,left,standard,1
img15228,1,1,1,1,1,0,1,right,standard,1
img15229,1,1,1,1,1,1,0,left,standard,1
img15230,1,1,1,1,1,0,1,right,standard,1
img15231,1,1,1,1,1,1,0,left,standard,1
img15232,1,1,1,1,1,0,1,right,standard,1
img15233,1,1,1,1,1,1,0,left,standard,1
img15234,1,1,1,1,1,0,1,right,standard,1
img15235,1,1,1,1,1,1,0,left,standard,1
img15236,1,1,1,1,1,0,1,right,standard,1
img15237,1,1,1,1,1,1,0,left,standard,1
img15238,1,1,1,1,2,0,1,right,standard,0
img15239,1,1,1,1,1,1,0,left,standard,1
img15240,1,1,1,1,1,0,1,right,standard,1
img15241,1,1,1,1,1,1,0,left,standard,1
img15242,1,1,1,1,1,0,1,right,standard,1
img15243,1,1,1,1,1,1,0,left,standard,1
img15244,1,1,1,1,1,0,1,right,standard,1
img15245,1,1,1,1,1,1,0,left,standard,1
img15246,1,1,1,1,1,0,1,right,standard,1
img15247,1,1,1,1,1,1,0,left,standard,1
img15248,1,1,1,1,1,0,1,right,standard,1
img15249,1,1,1,1,1,1,0,left,standard,1
img15250,1,1,1,1,1,0,1,right,standard,1
img15251,1,1,1,1,1,1,0,left,standard,1
img15252,1,1,1,1,1,0,1,right,standard,1
img15253,1,1,1,1,1,1,0,left,standard,1
img15254,1,1,1,1,1,0,1,right,standard,1
img15255,1,1,1,1,1,1,0,left,standard,1
img15256,1,1,1,1,1,0,1,right,standard,1
img15257,1,1,1,1,1,0,1,right,standard,1
img15258,1,1,1,1,1,1,0,left,standard,1
img15259,1,1,1,1,1,0,1,right,standard,1
img15260,1,1,1,1,1,1,0,left,standard,1
img15261,1,1,1,1,1,0,1,right,standard,1
img15262,1,1,1,1,1,1,0,left,standard,1
img15263,1,1,1,1,1,0,1,right,standard,1
img15264,1,1,1,1,1,1,0,left,standard,1
img15265,1,1,1,1,1,0,1,right,standard,1
img15266,1,1,1,1,1,1,0,left,standard,1
img15267,1,1,1,1,1,0,1,right,standard,1
img15268,1,1,1,1,1,1,0,left,standard,1
img15269,1,1,1,1,1,0,1,right,standard,1
img15270,1,1,1,1,1,1,0,left,standard,1
img15271,1,1,1,1,1,0,1,right,standard,1
img15272,1,1,1,1,1,1,0,left,standard,1
img15273,1,1,1,1,1,0,1,right,standard,1
img15274,1,1,1,1,1,1,0,left,standard,1
img15275,1,1,1,1,1,0,1,right,standard,1
img15276,1,1,1,1,1,1,0,left,standard,1
img15277,1,1,1,1,1,0,1,right,standard,1
img15278,1,1,1,1,1,1,0,left,standard,1
img15279,1,1,1,1,1,0,1,right,standard,1
img15280,1,1,1,1,1,1,0,left,standard,1
img15281,1,1,1,1,1,0,1,right,standard,1
img15282,1,1,1,1,1,1,0,left,standard,1
img15283,1,1,1,1,1,0,1,right,standard,1
img15284,1,1,1,1,1,1,0,left,standard,1
img15285,1,1,1,1,1,1,0,left,standard,1
img15286,1,1,1,1,1,0,1,right,standard,1
img15287,1,1,1,1,1,0,1,right,standard,1
img15288,1,1,1,1,1,1,0,left,standard,1
img15289,1,1,1,1,1,0,1,right,standard,1
img15290,1,1,1,1,1,1,0,left,standard,1
img15291,1,1,1,1,1,1,0,left,standard,1
img15292,1,1,1,1,1,0,1,right,standard,1
img15293,1,1,1,1,1,0,1,right,standard,1
img15294,1,1,1,1,1,1,0,left,standard,1
img15295,1,1,1,1,1,0,1,right,standard,1
img15296,1,1,1,1,1,1,0,left,standard,1
img15297,1,1,1,1,1,1,0,left,standard,1
img15298,1,1,1,1,1,0,1,right,standard,1
img15299,1,1,1,1,1,1,0,left,standard,1
img15300,1,1,1,1,1,0,1,right,standard,1
img15301,1,1,1,1,1,1,0,left,standard,1
img15302,1,1,1,1,1,0,1,right,standard,1
img15303,1,1,1,1,1,1,0,left,standard,1
img15304,1,1,1,1,1,0,1,right,standard,1
img15305,1,1,1,1,1,1,0,left,standard,1
img15306,1,1,1,1,2,0,1,right,standard,0
img15307,1,1,1,1,1,1,0,left,standard,1
img15308,1,1,1,1,1,1,0,left,standard,1
img15309,1,1,1,1,2,0,1,right,standard,0
img15310,1,1,1,1,2,1,0,left,standard,0
img15311,1,1,1,1,1,0,1,right,standard,1
img15312,1,1,1,1,1,1,0,left,standard,1
img15313,1,1,1,1,1,0,1,right,standard,1
img15314,1,1,1,1,1,1,0,left,standard,1
img15315,1,1,1,1,1,0,1,right,standard,1
img15316,1,1,1,1,1,0,1,right,standard,1
img15317,1,1,1,1,1,0,1,right,standard,1
img15318,1,1,1,1,1,1,0,left,standard,1
img15319,1,1,1,1,1,0,1,right,standard,1
img15320,1,1,1,1,1,1,0,left,standard,1
img15321,1,1,1,1,1,0,1,right,standard,1
img15322,1,1,1,1,1,1,0,left,standard,1
img15323,1,1,1,1,1,0,1,right,standard,1
img15324,1,1,1,1,1,0,1,right,standard,1
img15325,1,1,1,1,1,1,0,left,standard,1
img15326,1,1,1,1,1,0,1,right,standard,1
img15327,1,1,1,1,1,1,0,left,standard,1
img15328,1,1,1,1,1,1,0,left,standard,1
img15329,1,1,1,1,1,0,1,right,standard,1
img15330,1,1,1,1,1,0,1,right,standard,1
img15331,1,1,1,1,1,1,0,left,standard,1
img15332,1,1,0,1,1,0,1,right,standard,1
img15333,1,1,1,1,1,1,0,left,standard,1
img15334,1,1,1,1,1,1,0,left,standard,1
img15335,1,1,1,1,1,0,1,right,standard,1
img15336,1,1,1,1,1,1,0,left,standard,1
img15337,1,1,1,1,1,0,1,right,standard,1
img15338,1,1,1,1,1,1,0,left,standard,1
img15339,1,1,1,1,1,1,0,left,standard,1
img15340,1,1,1,1,1,0,1,right,standard,1
img15341,1,1,1,1,1,1,0,left,standard,1
img15342,1,1,1,1,1,0,1,right,standard,1
img15343,1,1,1,1,1,1,0,left,standard,1
img15344,1,1,1,1,1,0,1,right,standard,1
img15345,1,1,1,1,1,1,0,left,standard,1
img15346,1,1,1,1,1,0,1,right,standard,1
img15347,1,1,1,1,1,1,0,left,standard,1
img15348,1,1,1,1,1,0,1,right,standard,1
img15349,1,1,1,1,1,1,0,left,standard,1
img15350,1,1,1,1,1,0,1,right,standard,1
img15351,1,1,1,1,1,1,0,left,standard,1
img15352,1,1,1,1,1,0,1,right,standard,1
img15353,1,1,1,1,1,1,0,left,standard,1
img15354,1,1,1,1,1,1,0,left,standard,1
img15355,1,1,1,1,1,0,1,right,standard,1
img15356,1,1,1,1,1,1,0,left,standard,1
img15357,1,1,1,1,1,0,1,right,standard,1
img15358,1,1,1,1,1,0,1,right,standard,1
img15359,1,1,1,1,1,1,0,left,standard,1
img15360,1,1,1,1,1,0,1,right,standard,1
img15361,1,1,1,1,1,0,1,right,standard,1
img15362,1,1,1,1,1,1,0,left,standard,1
img15363,1,1,1,1,1,0,1,right,standard,1
img15364,1,1,1,1,1,1,0,left,standard,1
img15365,1,1,1,1,1,0,1,right,standard,1
img15366,1,1,1,1,1,1,0,left,standard,1
img15367,1,1,1,1,1,1,0,left,standard,1
img15368,1,1,1,1,1,0,1,right,standard,1
img15369,1,1,1,1,1,0,1,right,standard,1
img15370,1,1,1,1,1,1,0,left,standard,1
img15371,1,1,1,1,1,0,1,right,standard,1
img15372,1,1,1,1,1,1,0,left,standard,1
img15373,1,1,1,1,1,0,1,right,standard,1
img15374,1,1,1,1,1,1,0,left,standard,1
img15375,1,1,1,1,1,0,1,right,standard,1
img15376,1,1,1,1,1,1,0,left,standard,1
img15377,1,1,1,1,1,0,1,right,standard,1
img15378,1,1,1,1,1,1,0,left,standard,1
img15379,1,1,1,1,1,0,1,right,standard,1
img15380,1,1,1,1,1,1,0,left,standard,1
img15381,1,1,1,1,1,0,1,right,standard,1
img15382,1,1,1,1,1,0,1,right,standard,1
img15383,1,1,1,1,1,1,0,left,standard,1
img15384,1,1,1,1,1,0,1,right,standard,1
img15385,1,1,1,1,1,1,0,left,standard,1
img15386,1,1,1,1,1,1,0,left,standard,1
img15387,1,1,1,1,2,0,1,right,standard,0
img15388,1,1,1,1,1,0,1,right,standard,1
img15389,1,1,1,1,1,1,0,left,standard,1
img15390,1,1,1,1,1,0,1,right,standard,1
img15391,1,1,1,1,1,1,0,left,standard,1
img15392,1,1,1,1,1,0,1,right,standard,1
img15393,1,1,1,1,1,1,0,left,standard,1
img15394,1,1,1,1,1,0,1,right,standard,1
img15395,1,1,1,1,2,1,0,left,standard,0
img15396,1,1,1,1,1,1,0,left,standard,1
img15397,1,1,1,1,1,0,1,right,standard,1
img15398,1,1,1,1,1,0,1,right,standard,1
img15399,1,1,1,1,1,1,0,left,standard,1
img15400,1,1,1,1,1,0,1,right,standard,1
img15401,1,1,1,1,1,1,0,left,standard,1
img15402,1,1,1,1,1,0,1,right,standard,1
img15403,1,1,1,1,1,1,0,left,standard,1
img15404,1,1,1,1,1,0,1,right,standard,1
img15405,1,1,1,1,1,1,0,left,standard,1
img15406,1,1,1,1,1,0,1,right,standard,1
img15407,1,1,1,1,1,1,0,left,standard,1
img15408,1,1,1,1,1,0,1,right,standard,1
img15409,1,1,1,1,1,1,0,left,standard,1
img15410,1,1,1,1,1,0,1,right,standard,1
img15411,1,1,1,1,1,0,1,right,standard,1
img15412,1,1,1,1,1,1,0,left,standard,1
img15413,1,1,1,1,1,0,1,right,standard,1
img15414,1,1,1,1,1,0,1,right,standard,1
img15415,1,1,1,1,1,1,0,left,standard,1
img15416,1,1,1,1,1,1,0,left,standard,1
img15417,1,1,1,1,1,0,1,right,standard,1
img15418,1,1,1,1,1,0,1,right,standard,1
img15419,1,1,1,1,1,1,0,left,standard,1
img15420,1,1,1,1,1,0,1,right,standard,1
img15421,1,1,1,1,1,0,1,right,standard,1
img15422,1,1,1,1,1,0,1,right,standard,1
img15423,1,1,1,1,1,1,0,left,standard,1
img15424,1,1,1,1,1,0,1,right,standard,1
img15425,1,1,1,1,1,1,0,left,standard,1
img15426,1,1,1,1,1,0,1,right,standard,1
img15427,1,1,1,1,1,1,0,left,standard,1
img15428,1,1,1,1,1,0,1,right,standard,1
img15429,1,1,1,1,1,1,0,left,standard,1
img15430,1,1,1,1,1,0,1,right,standard,1
img15431,1,1,1,1,1,1,0,left,standard,1
img15432,1,1,1,1,1,0,1,right,standard,1
img15433,1,1,1,1,1,1,0,left,standard,1
img15434,1,1,1,1,1,0,1,right,standard,1
img15435,1,1,1,1,1,1,0,left,standard,1
img15436,1,1,1,1,1,0,1,right,standard,1
img15437,1,1,1,1,1,1,0,left,standard,1
img15438,1,1,1,1,1,1,0,left,standard,1
img15439,1,1,1,1,1,0,1,right,standard,1
img15440,1,1,1,1,1,0,1,right,standard,1
img15441,1,1,1,1,1,1,0,left,standard,1
img15442,1,1,1,1,1,0,1,right,standard,1
img15443,1,1,1,1,1,1,0,left,standard,1
img15444,1,1,1,1,1,0,1,right,standard,1
img15445,1,1,1,1,1,1,0,left,standard,1
img15446,1,1,1,1,1,0,1,right,standard,1
img15447,1,1,1,1,1,1,0,left,standard,1
img15448,1,1,1,1,1,0,1,right,standard,1
img15449,1,1,1,1,1,1,0,left,standard,1
img15450,1,1,1,1,1,0,1,right,standard,1
img15451,1,1,1,1,1,1,0,left,standard,1
img15452,1,1,1,1,1,0,1,right,standard,1
img15453,1,1,1,1,1,1,0,left,standard,1
img15454,1,1,1,1,1,0,1,right,standard,1
img15455,1,1,1,1,1,0,1,right,standard,1
img15456,1,1,1,1,1,0,1,right,standard,1
img15457,1,1,1,1,1,1,0,left,standard,1
img15458,1,1,1,1,1,0,1,right,standard,1
img15459,1,1,1,1,1,1,0,left,standard,1
img15460,1,1,1,1,1,0,1,right,standard,1
img15461,1,1,1,1,1,1,0,left,standard,1
img15462,1,1,1,1,1,0,1,right,standard,1
img15463,1,1,1,1,1,1,0,left,standard,1
img15464,1,1,1,1,1,0,1,right,standard,1
img15465,1,1,1,1,1,0,1,right,standard,1
img15466,1,1,1,1,1,0,1,right,standard,1
img15467,1,1,1,1,1,1,0,left,standard,1
img15468,1,1,1,1,1,1,0,left,standard,1
img15469,1,1,1,1,1,0,1,right,standard,1
img15470,1,1,1,1,2,0,1,right,standard,0
img15471,1,1,1,1,1,1,0,left,standard,1
img15472,1,1,1,1,1,0,1,right,standard,1
img15473,1,1,1,1,1,1,0,left,standard,1
img15474,1,1,1,1,1,0,1,right,standard,1
img15475,1,1,1,1,1,1,0,left,standard,1
img15476,1,1,1,1,1,0,1,right,standard,1
img15477,1,1,1,1,1,1,0,left,standard,1
img15478,1,1,1,1,1,0,1,right,standard,1
img15479,1,1,1,1,1,1,0,left,standard,1
img15480,1,1,1,1,1,0,1,right,standard,1
img15481,1,1,1,1,1,1,0,left,standard,1
img15482,1,1,1,1,1,0,1,right,standard,1
img15483,1,1,1,1,1,1,0,left,standard,1
img15484,1,1,1,1,1,0,1,right,standard,1
img15485,1,1,1,1,1,1,0,left,standard,1
img15486,1,1,1,1,1,0,1,right,standard,1
img15487,1,1,1,1,1,1,0,left,standard,1
img15488,1,1,1,1,1,0,1,right,standard,1
img15489,1,1,1,1,1,0,1,right,standard,1
img15490,1,1,1,1,1,1,0,left,standard,1
img15491,1,1,1,1,1,0,1,right,standard,1
img15492,1,1,1,1,1,1,0,left,standard,1
img15493,1,1,1,1,1,1,0,left,standard,1
img15494,1,1,1,1,1,0,1,right,standard,1
img15495,1,1,1,1,1,0,1,right,standard,1
img15496,1,1,1,1,1,1,0,left,standard,1
img15497,1,1,1,1,1,0,1,right,standard,1
img15498,1,1,1,1,1,1,0,left,standard,1
img15499,1,1,1,1,1,0,1,right,standard,1
img15500,1,1,1,1,1,1,0,left,standard,1
img15501,1,1,1,1,1,0,1,right,standard,1
img15502,1,1,1,1,1,1,0,left,standard,1
img15503,1,1,1,1,1,0,1,right,standard,1
img15504,1,1,1,1,1,1,0,left,standard,1
img15505,1,1,1,1,1,0,1,right,standard,1
img15506,1,1,1,1,1,1,0,left,standard,1
img15507,1,1,1,1,1,0,1,right,standard,1
img15508,1,1,1,1,1,1,0,left,standard,1
img15509,1,1,1,1,1,0,1,right,standard,1
img15510,1,1,1,1,1,1,0,left,standard,1
img15511,1,1,1,1,1,0,1,right,standard,1
img15512,1,1,1,1,1,1,0,left,standard,1
img15513,1,1,1,1,1,0,1,right,standard,1
img15514,1,1,1,1,1,1,0,left,standard,1
